codigo sampler,Matriz,SubMatriz,granulometría - micrometro,grasa - nmr,humedad - determinador halogeno,limite de fluidez  anton paar,viscosidad plastica  anton paar,"('acidez', '135')","('acidez', '154')","('acidez', '155')","('acidez', '160')","('acidez', '179')","('amargor', '135')","('amargor', '154')","('amargor', '155')","('amargor', '160')","('amargor', '179')","('aroma', '135')","('aroma', '154')","('aroma', '155')","('aroma', '160')","('aroma', '179')","('astringencia', '135')","('astringencia', '154')","('astringencia', '155')","('astringencia', '160')","('astringencia', '179')","('dulce', '135')","('dulce', '154')","('dulce', '155')","('dulce', '160')","('dulce', '179')","('velocidad fusion', '135')","('velocidad fusion', '154')","('velocidad fusion', '155')","('velocidad fusion', '160')","('velocidad fusion', '179')",Relev aroma-135,Relev aroma-154,Relev aroma-155,Relev aroma-160,Relev aroma-179,Relev dulce-135,Relev dulce-154,Relev dulce-155,Relev dulce-160,Relev dulce-179,Relev amargor-135,Relev amargor-154,Relev amargor-155,Relev amargor-160,Relev amargor-179,Relev acidez-135,Relev acidez-154,Relev acidez-155,Relev acidez-160,Relev acidez-179,Relev astringencia-135,Relev astringencia-154,Relev astringencia-155,Relev astringencia-160,Relev astringencia-179,Relev velocidad fusion-135,Relev velocidad fusion-154,Relev velocidad fusion-155,Relev velocidad fusion-160,Relev velocidad fusion-179
D08221195,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,0.0,0.18,12.325,0.7298,,,,0.0,2.0,,,,1.0,5.5,,,,2.0,5.0,,,,2.0,4.0,,,,4.0,1.5,,,,6.0,4.0,0.1960287805804145,0.1960287805804145,0.1960287805804145,0.21575503556181813,0.19615862269693846,0.19614001425756394,0.19614001425756394,0.19614001425756394,0.21529330439007574,0.1962866528372325,0.19662100500794646,0.19662100500794646,0.19662100500794646,0.21342565864067375,0.19671132633548696,0.18883898923735282,0.18883898923735282,0.18883898923735282,0.24411569524411728,0.18936733704382433,0.18668612172119925,0.18668612172119925,0.18668612172119925,0.2505055180543134,0.18943611678208883,0.1992673302306725,0.1992673302306725,0.1992673302306725,0.20164776841388474,0.20055024089409773
D08221196,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,37.3415,0.2,15.245,0.841,,,,0.0,2.0,,,,1.0,4.0,,,,3.0,5.0,,,,1.0,4.0,,,,3.0,2.5,,,,6.0,4.0,0.19698048867844858,0.19698048867844858,0.19698048867844858,0.20881011654954007,0.20024841741511415,0.19666831902547485,0.19666831902547485,0.19666831902547485,0.20953807232063273,0.20045697060294265,0.19684166485485935,0.19684166485485935,0.19684166485485935,0.20855138702196657,0.2009236184134553,0.19670726293136356,0.19670726293136356,0.19670726293136356,0.21097053939483315,0.1989076718110761,0.19520713277042653,0.19520713277042653,0.19520713277042653,0.21271516307446295,0.20166343861425745,0.19772408058741028,0.19772408058741028,0.19772408058741028,0.20717677594305012,0.19965098229471903
D08222619,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,59.0267,0.18,1.3387,0.6301,,,,2.0,4.0,,,,7.0,6.0,,,,1.0,5.0,,,,4.0,5.0,,,,0.0,0.0,,,,6.0,4.0,0.1978998779624064,0.1978998779624064,0.1978998779624064,0.20545420186192234,0.20084616425085844,0.19781726966813526,0.19781726966813526,0.19781726966813526,0.205314382837598,0.2012338081579962,0.19817813929288736,0.19817813929288736,0.19817813929288736,0.2006476450461795,0.2048179370751584,0.1967303772743574,0.1967303772743574,0.1967303772743574,0.2061396987721293,0.20366916940479848,0.19782792026022367,0.19782792026022367,0.19782792026022367,0.20546130335960266,0.20105493585972645,0.19964969752861486,0.19964969752861486,0.19964969752861486,0.200697404200645,0.2003535032135105
D08222620,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,44.3239,0.26,13.489,0.8614,0.0,,,0.5,,4.5,,,4.0,,5.0,,,2.0,,1.5,,,2.0,,5.0,,,3.5,,6.0,,,7.0,,0.1959384390937198,0.19569831423055392,0.19569831423055392,0.21696661821461855,0.19569831423055392,0.1948045493803714,0.19470239546944995,0.19470239546944995,0.22108826421127878,0.19470239546944995,0.1939240337249458,0.19247685379848403,0.19247685379848403,0.22864540487960217,0.19247685379848403,0.19313106825944573,0.1917687552769364,0.1917687552769364,0.23156266590974517,0.1917687552769364,0.1903414532511289,0.19019329998144463,0.19019329998144463,0.23907864680453725,0.19019329998144463,0.19535038276104524,0.19273020772804736,0.19273020772804736,0.2264589940548127,0.19273020772804736
D08230079,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,35.8547,0.41,14.989,1.0597,,,,1.0,,,,,4.0,,,,,2.0,,,,,4.0,,,,,3.0,,,,,3.0,,0.19968815663012604,0.19968815663012604,0.19968815663012604,0.20124737347949587,0.19968815663012604,0.199391094310463,0.199391094310463,0.199391094310463,0.202435622758148,0.199391094310463,0.19834207963683084,0.19834207963683084,0.19834207963683084,0.20663168145267677,0.19834207963683084,0.19949263732467726,0.19949263732467726,0.19949263732467726,0.20202945070129102,0.19949263732467726,0.19891402894922047,0.19891402894922047,0.19891402894922047,0.204343884203118,0.19891402894922047,0.1938087125662123,0.1938087125662123,0.1938087125662123,0.22476514973515077,0.1938087125662123
D08230080,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,34.7824,0.16,11.82,1.3799,,,1.0,1.0,,,,5.0,4.0,,,,5.0,1.0,,,,1.0,3.0,,,,5.0,3.5,,,,5.0,5.0,,0.1897432008714248,0.1897432008714248,0.2405638855462175,0.19020651183950815,0.1897432008714248,0.1916759504792927,0.1916759504792927,0.2327317930669609,0.19224035549516105,0.1916759504792927,0.18853753454361077,0.18853753454361077,0.24584976230251332,0.18853763406665444,0.18853753454361077,0.18877160209998484,0.18877160209998484,0.24489181106151314,0.18879338263853235,0.18877160209998484,0.18420350948614683,0.18420350948614683,0.26315710262835634,0.18423236891320316,0.18420350948614683,0.19266652779379867,0.19266652779379867,0.22932883268014953,0.19267158393845446,0.19266652779379867
D08230081,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,34.9509,0.11,15.165,1.2944,,,1.0,0.0,,,,5.0,4.0,,,,5.0,1.0,,,,1.0,3.0,,,,5.0,4.0,,,,4.0,6.0,,0.17556465511695984,0.17556465511695984,0.2820578462369064,0.19124818841221403,0.17556465511695984,0.17459111553731502,0.17459111553731502,0.28598771361547204,0.19023893977258297,0.17459111553731502,0.16988104103806698,0.16988104103806698,0.293924853012325,0.19643202387347394,0.16988104103806698,0.167397587733333,0.167397587733333,0.2995409575084587,0.1982662792915424,0.167397587733333,0.15978484199424753,0.15978484199424753,0.3305231152691135,0.1901223587481439,0.15978484199424753,0.17451675550696782,0.17451675550696782,0.28096751779291335,0.19548221568618326,0.17451675550696782
D08230995,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,37.5137,0.18,11.742,1.7455,,,1.0,0.0,2.0,,,5.0,6.0,5.0,,,5.0,1.0,6.0,,,2.0,4.0,4.0,,,5.0,2.0,3.0,,,5.0,2.0,3.0,0.19466335356807782,0.19466335356807782,0.21203655165467145,0.19474154177078004,0.20389519943839296,0.19565889876293968,0.19565889876293968,0.20845247677276732,0.1956623017318645,0.20456742396948885,0.19367400716091662,0.19367400716091662,0.21494718288637707,0.19376893639579584,0.20393586639599376,0.19402541302777196,0.19402541302777196,0.2131783967944255,0.1943962227235286,0.2043745544265021,0.1901605786685724,0.1901605786685724,0.22280490318863336,0.19040465574343451,0.20646928373078746,0.19676206212203878,0.19676206212203878,0.2065496575726441,0.19716407955527862,0.20276213862799958
D08231640,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,37.9224,0.04,6.8209,0.8568,,1.0,1.0,0.0,2.0,,5.0,2.5,0.0,5.0,,4.0,5.0,1.0,4.0,,3.0,1.5,1.5,4.0,,5.0,5.5,5.0,3.5,,5.0,5.0,5.0,4.0,0.1473644232235842,0.15340209993607454,0.22505309970911652,0.23710435953395276,0.237076017597272,0.14244207996304642,0.1501479173491376,0.24889419700708862,0.22839947206741856,0.230116333613309,0.13327600098204043,0.14440774948564375,0.2275270716114381,0.2439495634900584,0.2508396144308193,0.12234593771820157,0.13121373172257575,0.23980414751791548,0.25481108439096123,0.251825098650346,0.11554164952706034,0.1291238101451432,0.23098303230360662,0.26560513991983964,0.25874636810435003,0.1331942564702462,0.1440206855334445,0.26749116673164625,0.2141616084581527,0.24113228280651036
D08231641,Chocolate,Chocolate Oscuro / Dark Chocolate,20.0,45.4735,0.08,4.5166,0.4439,,,1.0,0.0,2.0,,,4.0,3.0,5.0,,,4.666666666666667,2.0,5.0,,,1.0,2.0,3.0,,,5.666666666666667,5.0,3.0,,,6.0,7.5,4.0,0.16259538278527993,0.16259538278527993,0.22632520006114556,0.21008357407533787,0.23840046029295678,0.15907769019987722,0.15907769019987722,0.2359912954283699,0.20912345948354508,0.23672986468833065,0.1516100639821891,0.1516100639821891,0.2374390155662601,0.20215414686174765,0.25718670960761403,0.14319489672220495,0.14319489672220495,0.24157549579994622,0.20926195489915103,0.26277275585649285,0.1387356210356369,0.1387356210356369,0.24784944511376553,0.20572705119352191,0.2689522616214388,0.15253096339800307,0.15253096339800307,0.2655428591611412,0.1972776178459168,0.2321175961969359
D08232485,Chocolate,Chocolate Oscuro / Dark Chocolate,37.0,32.3979,0.07,17.447,5.318,,,0.0,1.0,,,,5.0,4.0,,,,5.0,2.0,,,,4.0,2.0,,,,5.0,3.0,,,,4.0,4.0,,0.15137663819033648,0.15137663819033648,0.15697814887719924,0.38889193655179133,0.15137663819033648,0.14465257017278788,0.14465257017278788,0.16210493943106413,0.40393735005057235,0.14465257017278788,0.12909266986468038,0.12909266986468038,0.1349069792701378,0.4778150111358209,0.12909266986468038,0.14415445294514495,0.14415445294514495,0.1505893448507014,0.41694729631386374,0.14415445294514495,0.11438836095972324,0.11438836095972324,0.12085058211935658,0.5359843350014736,0.11438836095972324,0.14613720256474136,0.14613720256474136,0.15955811293568703,0.40203027937008884,0.14613720256474136
D09210212,Chocolate,Chocolate Oscuro / Dark Chocolate,26.0,28.8991,0.29,24.116,2.8078,3.0,3.0,,,,6.5,6.0,,,,5.0,6.0,,,,4.0,5.0,,,,5.0,4.0,,,,5.0,5.0,,,,0.29960639894259605,0.18376283047917286,0.17221025685941035,0.17221025685941035,0.17221025685941035,0.29471188485541455,0.18508339136968513,0.17340157459163344,0.17340157459163344,0.17340157459163344,0.30186751082227653,0.18663243069746055,0.170500019493421,0.170500019493421,0.170500019493421,0.3169339308521801,0.17732871277030296,0.16857911879250562,0.16857911879250562,0.16857911879250562,0.34037424437819613,0.17213162340788574,0.162498044071306,0.162498044071306,0.162498044071306,0.31511320027337275,0.17961882785176705,0.16842265729162004,0.16842265729162004,0.16842265729162004
D09210327,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,52.0662,0.34,3.49,0.81,1.0,2.0,,,,6.5,6.0,,,,6.0,7.0,,,,3.0,4.0,,,,3.5,3.0,,,,6.0,5.0,,,,0.19149992123031792,0.241498992346859,0.18900036214094101,0.18900036214094101,0.18900036214094101,0.19495595233566015,0.2454304648577924,0.1865378609355158,0.1865378609355158,0.1865378609355158,0.18778273075884763,0.25391684265868497,0.18610014219415577,0.18610014219415577,0.18610014219415577,0.18889431547871713,0.2611779087669328,0.18330925858478336,0.18330925858478336,0.18330925858478336,0.18195769348850035,0.2722518773538135,0.18193014305256208,0.18193014305256208,0.18193014305256208,0.186095466791826,0.28524659013977405,0.17621931435613333,0.17621931435613333,0.17621931435613333
D09210328,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,29.76,0.29,26.0555,2.1477,1.0,,1.0,,,6.0,,5.0,,,5.0,,5.0,,,3.0,,4.0,,,6.0,,6.0,,,6.0,,6.0,,,0.28509174449277885,0.17234805391353678,0.19786409376661077,0.17234805391353678,0.17234805391353678,0.275555324760918,0.1710793070035706,0.21120675422837012,0.1710793070035706,0.1710793070035706,0.28408562236945434,0.16696802451944873,0.21501030407219948,0.16696802451944873,0.16696802451944873,0.29578568289185136,0.16420040833489197,0.21161309210347268,0.16420040833489197,0.16420040833489197,0.3148355589457806,0.156980139100725,0.21422402375204447,0.156980139100725,0.156980139100725,0.2952738752979625,0.16375660645132117,0.21345630534807405,0.16375660645132117,0.16375660645132117
D09210385,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,31.4831,0.29,27.93,3.83,2.0,,1.0,,,6.0,,5.0,,,5.0,,5.0,,,3.0,,3.0,,,5.5,,5.0,,,6.0,,6.0,,,0.28898940490613007,0.17137122384165898,0.19689692356889316,0.17137122384165898,0.17137122384165898,0.27818438702011744,0.17082210317205485,0.2093493034637181,0.17082210317205485,0.17082210317205485,0.2882784893083188,0.16612086756813998,0.21335890798726123,0.16612086756813998,0.16612086756813998,0.29587690389384286,0.1637774259104838,0.2127908183747056,0.1637774259104838,0.1637774259104838,0.30433093269543837,0.15915453575986938,0.21820546002495353,0.15915453575986938,0.15915453575986938,0.2880212156404645,0.1654095672073224,0.2157500827375684,0.1654095672073224,0.1654095672073224
D09210907,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,36.8658,0.3,12.46,2.16,,2.0,1.0,,,,5.0,7.0,,,,6.0,6.0,,,,3.0,4.0,,,,5.0,3.0,,,,5.0,6.0,,,0.18760560572224794,0.1999808912241016,0.2372022916091545,0.18760560572224794,0.18760560572224794,0.18268696817841287,0.19411083819639702,0.2578282572683644,0.18268696817841287,0.18268696817841287,0.18225136691401814,0.19459766260940348,0.2586482366485422,0.18225136691401814,0.18225136691401814,0.18161648577065231,0.2006371069868823,0.2545134357011608,0.18161648577065231,0.18161648577065231,0.17634134854208866,0.19658439089974314,0.27439156347399085,0.17634134854208866,0.17634134854208866,0.17645476675330188,0.19853690568561916,0.2720987940544752,0.17645476675330188,0.17645476675330188
D09211028,Chocolate,Chocolate Oscuro / Dark Chocolate,23.0,44.9307,0.32,8.51,0.74,1.0,1.0,1.0,,,6.0,7.0,7.0,,,6.0,7.0,6.0,,,4.0,5.0,5.0,,,5.0,4.0,4.0,,,6.0,5.0,6.0,,,0.18245098458266934,0.2244514483447874,0.2487905434742385,0.17215351179915245,0.17215351179915245,0.18231073200832743,0.21794705039058618,0.2637565812671571,0.16799281816696462,0.16799281816696462,0.177507938111075,0.22107350232399067,0.27664241003544415,0.16238807476474504,0.16238807476474504,0.1801359016060005,0.23056172833948757,0.2679471791510245,0.1606775954517437,0.1606775954517437,0.1629567031514983,0.2254012144538879,0.3072058579039231,0.15221811224534532,0.15221811224534532,0.1757660522740279,0.23101496733851268,0.2929793725920699,0.15011980389769472,0.15011980389769472
D09211029,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,44.4138,0.31,6.17,0.73,2.0,1.0,1.0,,,6.0,7.0,7.0,,,5.0,6.0,5.0,,,4.0,5.0,4.0,,,4.0,4.0,3.0,,,6.0,5.0,6.0,,,0.18136370977092964,0.2305365661032741,0.23984121726069052,0.17412925343255287,0.17412925343255287,0.18005196796863535,0.22388753517449364,0.2553626549114893,0.1703489209726909,0.1703489209726909,0.1773112112336672,0.23104330486954947,0.26055985931959363,0.16554281228859483,0.16554281228859483,0.17921087219284576,0.2401887839659696,0.2517338561350335,0.1644332438530756,0.1644332438530756,0.16439483391843515,0.23713779350009456,0.28539202077759535,0.15653767590193743,0.15653767590193743,0.17390862263357862,0.24350413902494636,0.2744127389327102,0.15408724970438237,0.15408724970438237
D09211542,Chocolate,Chocolate Oscuro / Dark Chocolate,22.0,32.9946,0.13,17.8856,2.7973,3.0,3.0,,,,0.0,0.0,,,,6.0,7.0,,,,5.0,6.0,,,,5.0,6.0,,,,6.0,5.0,,,,0.20610845401779795,0.21126559172503512,0.19420865141905563,0.19420865141905563,0.19420865141905563,0.20936640264391382,0.2117969696026315,0.1929455425844849,0.1929455425844849,0.1929455425844849,0.2073054994667739,0.21316821509481543,0.19317542847947028,0.19317542847947028,0.19317542847947028,0.2071881405808041,0.21595869476008772,0.19228438821970273,0.19228438821970273,0.19228438821970273,0.20581628269086027,0.2174244351901561,0.19225309403966123,0.19225309403966123,0.19225309403966123,0.20758107120119398,0.2126966122641318,0.19324077217822472,0.19324077217822472,0.19324077217822472
D09211661,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,29.3384,0.31,22.3072,1.6447,3.0,2.0,,,,5.5,5.0,,,,6.0,7.0,,,,2.0,3.0,,,,5.0,4.0,,,,6.0,5.0,,,,0.2987832552687959,0.17670111331242241,0.17483854380626052,0.17483854380626052,0.17483854380626052,0.2994406434872031,0.17633560020047157,0.1747412521041084,0.1747412521041084,0.1747412521041084,0.3065937936330655,0.1756400893093811,0.17258870568585116,0.17258870568585116,0.17258870568585116,0.3248639178630454,0.16898648138028588,0.16871653358555627,0.16871653358555627,0.16871653358555627,0.3529792408705933,0.16208219494623485,0.1616461880610573,0.1616461880610573,0.1616461880610573,0.33320749832819346,0.16703454252559985,0.16658598638206884,0.16658598638206884,0.16658598638206884
D09212224,Chocolate,Chocolate blanco / White chocolate,22.0,38.434,0.25,8.3491,1.2466,,0.0,1.0,,,,0.0,2.0,,,5.25,6.5,4.0,,,,0.0,1.0,,,5.75,6.0,7.0,,,6.25,5.0,6.0,,,0.19729595565371777,0.21133033975122498,0.20220316565451565,0.1945852694702708,0.1945852694702708,0.19481477062911517,0.2077931669497132,0.2103471441854382,0.1935224591178667,0.1935224591178667,0.1931862965427817,0.21664744352425144,0.20379366684740344,0.1931862965427817,0.1931862965427817,0.19334273938840663,0.21671136413730097,0.20326041769747905,0.19334273938840663,0.19334273938840663,0.19200635467319074,0.2195542140863984,0.20442672189402933,0.19200635467319074,0.19200635467319074,0.1960202577939069,0.21993184548010222,0.20804097373603334,0.18800346149497874,0.18800346149497874
D09212303,Chocolate,Chocolate Oscuro / Dark Chocolate,24.0,27.3852,0.29,55.1674,3.5203,1.0,0.0,,,,5.0,4.0,,,,6.0,7.0,,,,2.0,2.0,,,,6.0,5.0,,,,6.0,5.0,,,,0.29981641078632365,0.20158663158838433,0.16619898587509735,0.16619898587509735,0.16619898587509735,0.30710810081859796,0.20009797557126957,0.16426464120337747,0.16426464120337747,0.16426464120337747,0.2798814965535737,0.2192016538435917,0.16697228320094482,0.16697228320094482,0.16697228320094482,0.3038440944217146,0.1983416993478344,0.16593806874348366,0.16593806874348366,0.16593806874348366,0.2917224167081392,0.20680737432203933,0.16715673632327377,0.16715673632327377,0.16715673632327377,0.2860606885390968,0.22107072232935263,0.16428952971051686,0.16428952971051686,0.16428952971051686
D09212650,Chocolate,Chocolate Oscuro / Dark Chocolate,34.0,36.2704,0.31,6.9423,4.7462,1.5,0.0,1.0,,,4.5,3.5,4.0,,,5.5,7.0,5.0,,,2.25,2.5,4.0,,,6.0,5.5,6.5,,,6.0,5.5,5.5,,,0.2358817817769972,0.18273448257554134,0.22660447906459777,0.17738962829143187,0.17738962829143187,0.24807735128910907,0.17820592912480548,0.22927771510632838,0.17221950223987847,0.17221950223987847,0.22862255412815569,0.17739596598535148,0.25784271646546136,0.16806938171051572,0.16806938171051572,0.23493999192974843,0.1673236911654551,0.27320409692529624,0.16226610998975008,0.16226610998975008,0.2313734661786546,0.16928158239991392,0.27568945613337864,0.1618277476440264,0.1618277476440264,0.2502443777273103,0.17184434610421825,0.24992138904343453,0.16399494356251848,0.16399494356251848
D09212686,Chocolate,Chocolate Oscuro / Dark Chocolate,37.0,37.2927,0.28,4.6913,5.4797,0.5,0.0,1.0,,,4.75,4.0,4.5,,,5.0,6.0,5.5,,,2.5,2.5,3.0,,,5.75,5.0,5.5,,,5.25,5.0,5.5,,,0.21555073410049824,0.19964801518097694,0.2155259055234175,0.18463767259755362,0.18463767259755362,0.22809955321099348,0.19728473232613164,0.21238198803036806,0.18111686321625342,0.18111686321625342,0.20601005085818722,0.200461730069726,0.23646187762152596,0.17853317072528035,0.17853317072528035,0.21058467857048588,0.19035757163968556,0.2517741865022332,0.1736417816437977,0.1736417816437977,0.2059962281165257,0.1981573810282738,0.24670347406400436,0.1745714583955981,0.1745714583955981,0.22179852105634176,0.20051335403988413,0.22531023704428615,0.176188943929744,0.176188943929744
D09212902,Chocolate,Chocolate Oscuro / Dark Chocolate,25.0,28.0719,0.38,34.4665,2.3572,2.0,2.0,3.0,,,5.0,6.0,6.0,,,6.0,7.0,6.0,,,4.0,4.0,3.0,,,5.0,4.0,4.0,,,5.0,5.0,6.0,,,0.3039792682976445,0.16596574637886038,0.21195240392527892,0.15905129069910806,0.15905129069910806,0.3282668025405121,0.1548556382549825,0.21841277738152012,0.1492323909114927,0.1492323909114927,0.27617326876148146,0.15953874188625888,0.2692951381392074,0.1474964256065261,0.1474964256065261,0.3073075291155283,0.1453156640466246,0.26257356289365263,0.1424016219720972,0.1424016219720972,0.2914343617239549,0.13889068796580037,0.30029444235922587,0.13469025397550932,0.13469025397550932,0.3307874014814036,0.14448430824473382,0.24820617555742994,0.1382610573582163,0.1382610573582163
D09213102,Chocolate,Chocolate con Leche / Milk chocolate,32.0,29.9887,0.23,23.8145,4.6938,0.0,0.0,1.0,,,4.5,2.5,3.5,,,6.0,6.0,5.0,,,0.0,0.0,1.0,,,6.5,6.5,6.5,,,5.0,5.0,6.0,,,0.22760750556599793,0.23559018987701805,0.1806186366534335,0.17809183395177525,0.17809183395177525,0.22657174849085684,0.2379476431159249,0.18040082029647775,0.1775398940483703,0.1775398940483703,0.21770362228121712,0.250825153137898,0.18170231605674317,0.17488445426207083,0.17488445426207083,0.22288008064228482,0.24278382055755338,0.18571638042771174,0.17430985918622505,0.17430985918622505,0.2236471745353505,0.25125569854245156,0.18013923642511184,0.17247894524854304,0.17247894524854304,0.2190554701234621,0.25711225771664126,0.17914577106236007,0.17234325054876834,0.17234325054876834
D09213282,Chocolate,Chocolate con Leche / Milk chocolate,30.0,29.0902,0.27,24.518,4.4633,2.0,1.0,1.0,,,3.0,2.0,3.0,,,6.0,5.0,5.0,,,0.0,0.0,1.0,,,7.0,6.0,7.0,,,5.5,5.0,6.0,,,0.2732399376502077,0.2064684098389759,0.1829574559090009,0.16866709830090776,0.16866709830090776,0.2705518879416118,0.20708281010747448,0.18696855102016763,0.167698375465373,0.167698375465373,0.2610326924610423,0.21641507546129587,0.19379322452186507,0.1643795037778984,0.1643795037778984,0.2725359848456632,0.20272257822158413,0.198875431607241,0.16293300266275584,0.16293300266275584,0.27848381783500353,0.2050503543425305,0.19632557574829773,0.16007012603708418,0.16007012603708418,0.2674615676829271,0.21541681840888355,0.19085870757544396,0.16313145316637268,0.16313145316637268
